map,cmd,stars,MWSC,Type,RAJ2000,DEJ2000,r0,r1,r2,pmRA,pmDE,RV,d,E(B-V),logt,rc,rt,k,SType,[Fe/H],Simbad
 , , , , ,deg,deg,deg,deg,deg,mas/yr,mas/yr,km/s,pc,mag,[yr],pc,pc,pc-2, ,[Sun],
---,---,-----,----,-,-------,-------,-------,-------,-------,-------,-------,-------,--------,-------,-------,--------,--------,--------,---,--------,------
map,cmd,stars,0176,r,034.873,+58.304,  0.010,  0.030,  0.075,  -0.75,   1.62,  -32.1,    2000,  0.770,  7.600,    0.37,    5.70,   11.70,   ,        ,Simbad
map,cmd,stars,0177, ,034.899,+63.730,  0.015,  0.045,  0.110,  -2.60,   2.98,       ,    3991,  0.916,  8.900,    1.29,   14.29,    1.72,   ,        ,Simbad
map,cmd,stars,0178,r,035.016,+61.102,  0.020,  0.060,  0.100,   2.22,  -2.11,       ,    2668,  1.457,  8.985,    1.60,    7.49,    1.32,irc,        ,Simbad
map,cmd,stars,0179, ,035.212,+59.200,  0.012,  0.040,  0.080,   0.03,  -0.32,       ,    4000,  1.049,  8.900,    0.91,   12.10,    8.13,   ,        ,Simbad
map,cmd,stars,0180, ,035.190,+59.690,  0.040,  0.115,  0.240,  -0.82,   0.19,  -12.9,    1801,  0.600,  7.770,    1.46,   11.79,    3.51,   ,        ,Simbad
map,cmd,stars,0182, ,035.415,+65.890,  0.015,  0.060,  0.107,  -2.19,   2.38,       ,    4801,  0.899,  9.000,    1.76,   18.42,    0.89,   ,  -0.610,Simbad
map,cmd,stars,0184, ,035.512,+57.145,  0.050,  0.175,  0.440,  -4.00,   1.65,  -43.6,    2345,  0.560,  7.200,    2.43,   39.42,    3.40,ass,  -0.300,Simbad
map,cmd,stars,0186, ,035.862,+63.755,  0.030,  0.080,  0.170,  -1.47,   0.52,       ,    1000,  0.500,  8.750,    0.59,    5.50,   14.95,   ,        ,Simbad
map,cmd,stars,0192, ,036.642,+61.988,  0.030,  0.115,  0.190,  -0.85,   1.30,  -47.1,    1835,  1.187,  6.850,    3.70,    8.47,   22.05,emb,        ,Simbad
map,cmd,stars,0193, ,036.802,+61.628,  0.012,  0.050,  0.093,   1.19,   0.55,       ,    2009,  1.041,  9.100,    0.78,    9.40,    0.24,irc,        ,Simbad
map,cmd,stars,0196, ,036.915,+58.758,  0.015,  0.055,  0.100,  -0.98,   1.52,       ,    2297,  0.604,  6.850,    0.78,    7.90,    7.77,irc,        ,Simbad
map,cmd,stars,0199, ,037.290,+61.785,  0.030,  0.070,  0.120,   0.91,  -2.72,       ,    3700,  1.249,  8.640,    1.63,   13.99,    1.41,   ,        ,Simbad
map,cmd,stars,0200, ,037.350,+62.070,  0.018,  0.065,  0.115,  -0.20,  -2.63,       ,    2006,  0.895,  8.735,    0.70,    8.52,    4.98,   ,        ,Simbad
map,cmd,stars,0201, ,037.230,+72.190,  0.017,  0.060,  0.160,  -2.46,   0.28,       ,    2301,  0.960,  9.000,    1.09,    9.97,    3.58,   ,        ,Simbad
map,cmd,stars,0202, ,037.432,+60.675,  0.012,  0.080,  0.145,  -2.38,  -1.33,   -3.7,     850,  0.531,  7.800,    0.76,    3.89,   15.09,   ,        ,Simbad
map,cmd,stars,0203,r,037.417,+51.895,  0.020,  0.050,  0.090,   1.73,   0.53,       ,    4000,  0.279,  9.250,    0.89,   11.26,    2.00,   ,        ,Simbad
map,cmd,stars,0204,r,037.432,+58.100,  0.020,  0.065,  0.135,  -1.49,   2.97,  -52.0,    1417,  0.521,  9.150,    0.60,    5.21,    9.15,irc,        ,Simbad
map,cmd,stars,0206, ,037.672,+51.805,  0.020,  0.080,  0.180,  -2.09,   1.12,       ,    2200,  0.570,  8.840,    1.36,   12.19,    1.84,   ,        ,Simbad
map,cmd,stars,0207, ,037.785,+72.480,  0.020,  0.075,  0.130,  -1.66,   1.13,       ,    2375,  1.312,  8.375,    3.03,    8.31,    0.60,   ,        ,Simbad
map,cmd,stars,0208, ,037.995,+44.580,  0.020,  0.075,  0.140,   0.98,   0.07,       ,    2613,  0.354,  9.100,    1.06,    9.90,    0.96,dub,        ,Simbad
map,cmd,stars,0209, ,038.182,+61.455,  0.045,  0.150,  0.270,  -1.40,  -2.23,  -48.5,    1700,  0.799,  7.250,    1.88,   12.91,   21.14,   ,        ,Simbad
map,cmd,stars,0210, ,038.254,+58.768,  0.013,  0.050,  0.090,  -0.60,  -0.26,       ,    1410,  0.799,  8.175,    0.67,    5.26,   11.67,   ,        ,Simbad
map,cmd,stars,0211, ,038.377,+57.573,  0.040,  0.170,  0.290,  -1.01,   1.39,  -40.9,    1900,  0.631,  7.250,    2.01,   14.73,    6.60,   ,        ,Simbad
map,cmd,stars,0212, ,038.385,+59.875,  0.012,  0.050,  0.090,  -2.62,  -3.09,       ,    1900,  1.049,  8.750,    0.34,    6.07,    7.44,   ,        ,Simbad
map,cmd,stars,0213, ,038.475,+60.180,  0.020,  0.045,  0.090,  -4.33,  -2.86,       ,    2500,  1.349,  8.502,    0.66,    7.34,   14.81,dub,        ,Simbad
map,cmd,stars,0215, ,038.707,+62.588,  0.015,  0.060,  0.090,  -1.25,  -2.10,       ,    1900,  0.650,  8.950,    0.66,    5.81,    8.78,   ,        ,Simbad
map,cmd,stars,0216, ,039.022,+59.025,  0.015,  0.090,  0.180,  -1.74,  -0.09,  -58.3,    2801,  0.895,  8.205,    0.82,   12.70,    2.63,   ,        ,Simbad
map,cmd,stars,0218,n,039.144,+59.634,  0.020,  0.060,  0.130,  -1.23,  -3.11,       ,    1500,  0.999,  8.555,    0.48,    5.44,    7.89,   ,        ,Simbad
map,cmd,stars,0219, ,039.367,+55.950,  0.070,  0.200,  0.440,   0.78,  -4.00,  -27.5,     670,  0.321,  7.925,    5.78,    7.20,   12.74,   ,        ,Simbad
map,cmd,stars,0220,r,039.382,+56.405,  0.018,  0.075,  0.165,   2.09,  -3.48,       ,    1000,  0.500,  8.750,    0.84,    3.30,   18.11,irc,        ,Simbad
map,cmd,stars,0221, ,039.750,+60.400,  0.025,  0.060,  0.110,   0.12,  -2.57,       ,    2501,  1.099,  7.200,    0.67,    8.47,    6.35,   ,        ,Simbad
map,cmd,stars,0222, ,039.843,+54.913,  0.020,  0.055,  0.125,  -0.78,  -0.34,       ,    2000,  0.260,  9.100,    0.76,    7.60,   12.23,   ,        ,Simbad
map,cmd,stars,0223, ,040.549,+42.790,  0.160,  0.375,  0.730,  -0.28,  -6.73,  -18.2,     510,  0.077,  8.383,    2.37,    8.22,   47.60,   ,   0.070,Simbad
map,cmd,stars,0224, ,040.620,+56.735,  0.018,  0.060,  0.130,   0.17,  -2.66,       ,    2787,  0.854,  6.750,    0.85,   10.37,    3.27,irc,        ,Simbad
map,cmd,stars,0225, ,040.665,+61.620,  0.025,  0.130,  0.235,  -2.22,  -0.83,   15.0,     950,  0.250,  8.550,    1.46,    5.74,   11.06,   ,        ,Simbad
map,cmd,stars,0227, ,041.113,+62.318,  0.013,  0.050,  0.100,   0.29,  -0.32,       ,    4101,  0.949,  6.855,    1.76,   12.70,    1.89,   ,        ,Simbad
map,cmd,stars,0228, ,041.745,+57.745,  0.030,  0.100,  0.210,  -0.32,  -2.50,  -41.8,    2901,  0.899,  7.000,    4.94,   16.06,    2.04,   ,        ,Simbad
map,cmd,stars,0232, ,041.917,+61.973,  0.020,  0.060,  0.110,  -1.45,  -1.56,       ,    1600,  0.949,  7.000,    0.90,    3.68,   14.63,   ,        ,Simbad
map,cmd,stars,0235,r,042.697,+60.650,  0.020,  0.038,  0.070,  -2.32,   2.72,       ,   12998,  1.801,  7.900,    1.35,   24.73,    0.66,   ,        ,Simbad
map,cmd,stars,0236, ,042.777,+60.410,  0.045,  0.160,  0.270,  -0.79,  -0.89,  -47.4,    1500,  0.670,  6.850,    1.67,    9.46,    6.35,   ,        ,Simbad
map,cmd,stars,0237,r,042.922,+69.245,  0.010,  0.060,  0.110,   4.21,  -0.18,       ,    5200,  2.082,  8.550,    2.90,   14.50,    0.21,   ,        ,Simbad
map,cmd,stars,0240, ,043.627,+62.525,  0.030,  0.125,  0.215,   0.79,  -1.42,       ,    2056,  1.041,  6.800,    1.19,    9.73,    1.65,emb,        ,Simbad
map,cmd,stars,0242,r,043.815,+60.600,  0.010,  0.045,  0.070,  -1.49,  -0.92,       ,    2028,  0.729,  7.800,    0.55,    5.39,    2.48,irc,        ,Simbad
map,cmd,stars,0243, ,044.026,+68.825,  0.020,  0.080,  0.140,   0.76,  -3.04,       ,     930,  0.799,  8.400,    0.32,    4.01,   31.52,   ,        ,Simbad
map,cmd,stars,0246, ,044.820,+62.300,  0.030,  0.180,  0.320,   1.49,  -0.76,  -53.2,    2273,  2.228,  6.650,   13.55,   19.05,    0.82,emb,        ,Simbad
map,cmd,stars,0248,n,044.815,+60.300,  0.015,  0.090,  0.240,   2.42,   0.53,   18.0,    1100,  0.350,  8.347,    0.75,    8.21,    2.72,   ,        ,Simbad
map,cmd,stars,0249, ,044.865,+60.550,  0.025,  0.045,  0.115,  -1.42,  -0.20,  -40.0,    1000,  0.500,  7.200,    0.28,    3.88,   18.32,   ,        ,Simbad
map,cmd,stars,0250, ,045.097,+57.285,  0.010,  0.070,  0.135,   2.04,   1.94,       ,    2300,  0.970,  9.185,    0.65,    9.64,    8.60,   ,        ,Simbad
map,cmd,stars,0252,n,045.327,+60.503,  0.020,  0.055,  0.090,   2.18,   0.67,  -39.1,    3465,  1.713,  6.050,    1.13,   11.25,    7.97,emb,        ,Simbad
map,cmd,stars,0255, ,046.015,+58.740,  0.020,  0.055,  0.115,   2.81,   0.03,  -50.6,    7002,  1.149,  9.150,    2.50,   24.06,    4.82,   ,  -0.480,Simbad
map,cmd,stars,0256, ,046.470,+44.380,  0.020,  0.040,  0.080,  -1.47,   0.42,  -82.0,    6000,  0.200,  9.300,    2.17,   13.29,    3.31,   ,  -0.293,Simbad
map,cmd,stars,0258, ,047.550,+64.280,  0.020,  0.060,  0.090,   0.58,  -1.84,       ,    1900,  0.899,  9.092,    0.31,    4.44,   19.05,   ,        ,Simbad
map,cmd,stars,0260,r,047.700,-57.760,  0.020,  0.120,  0.250,   5.09,   5.18,       ,     944,  0.000,  9.500,    0.87,    5.96,    3.91,rem,        ,Simbad
map,cmd,stars,0261, ,047.922,+53.347,  0.010,  0.040,  0.085,   0.30,   0.40,       ,    2100,  0.750,  8.200,    0.36,    7.13,    7.34,   ,        ,Simbad
map,cmd,stars,0262, ,048.052,+63.150,  0.040,  0.235,  0.470,  -1.80,   1.60,   -8.6,     620,  0.221,  8.005,    0.94,    8.15,   25.25,   ,        ,Simbad
map,cmd,stars,0263,g,048.067,-55.216,  0.030,  0.085,  0.145,  -2.38,  -6.86,   68.2,   16298,  0.010, 10.100,    3.30,   37.49,    4.51,glo,  -1.250,Simbad
map,cmd,stars,0264, ,048.700,+47.253,  0.025,  0.190,  0.370,  -2.06,   1.66,  -29.5,    3000,  0.250,  9.025,    2.73,   30.93,    1.88,   ,   0.100,Simbad
map,cmd,stars,0265, ,048.693,+52.697,  0.020,  0.140,  0.225,   0.60,   0.40,  -52.0,    2200,  0.670,  9.090,    2.09,   14.56,   10.74,   ,  -0.300,Simbad
map,cmd,stars,0266,r,049.230,+60.015,  0.010,  0.110,  0.280,  -1.35,  -1.30,  -16.8,     450,  0.200,  8.300,    0.37,    5.26,   21.55,   ,        ,Simbad
map,cmd,stars,0267, ,049.267,+58.605,  0.013,  0.040,  0.070,   0.33,  -2.46,       ,    2200,  1.070,  8.584,    0.57,    5.39,   28.33,   ,        ,Simbad
map,cmd,stars,0270,r,050.085,+60.260,  0.010,  0.045,  0.070,  -0.89,  -2.56,       ,    1933,  1.145,  8.250,    0.22,    4.49,   31.04,   ,        ,Simbad
map,cmd,stars,0271,r,050.800,+52.233,  0.010,  0.035,  0.075,   1.42,  -0.01,       ,    2500,  0.849,  7.300,    0.62,    5.78,   11.00,   ,        ,Simbad
map,cmd,stars,0272, ,050.800,+60.550,  0.020,  0.060,  0.100,  -1.42,  -4.38,       ,    5001,  1.049,  9.250,    2.76,   10.54,    0.85,irc,        ,Simbad
map,cmd,stars,0274, ,051.675,+48.800,  0.250,  2.000,  6.100,  21.49, -26.11,   -1.4,     175,  0.090,  7.700,    3.49,   21.65,    7.88,ass,        ,Simbad
map,cmd,stars,0275, ,051.765,+35.030,  0.045,  0.200,  0.530,  -2.90,  -1.60,       ,     700,  0.100,  8.717,    1.46,    8.95,    2.55,   ,        ,Simbad
map,cmd,stars,0277, ,052.012,+56.465,  0.025,  0.120,  0.260,   2.45,  -1.82,       ,     632,  0.300,  8.975,    0.67,    4.41,   34.46,   ,   0.460,Simbad
map,cmd,stars,0278,m,052.020,-35.870,  0.150,  2.080,  3.180,  35.80,  -3.27,   19.5,     112,  0.021,  8.720,    1.52,    6.45,    7.64,   ,   0.060,Simbad
map,cmd,stars,0279,n,052.230,+31.370,  0.050,  0.325,  0.570,   5.51, -10.28,       ,     324,  1.239,  6.800,    1.46,    4.81,   11.42,emb,        ,Simbad
map,cmd,stars,0282, ,052.792,+52.632,  0.020,  0.075,  0.145,  -2.62,  -0.89,       ,    2700,  1.149,  7.300,    2.65,   12.95,    2.79,   ,        ,Simbad
map,cmd,stars,0283, ,053.004,+37.357,  0.035,  0.105,  0.275,  -3.12,  -5.50,  -11.5,     665,  0.331,  8.600,    1.01,    5.24,   31.32,   ,  -0.160,Simbad
map,cmd,stars,0284, ,053.070,+44.840,  0.050,  0.210,  0.410,   1.26,  -4.75,    0.7,     837,  0.271,  8.345,    4.57,    8.32,   12.34,   ,        ,Simbad
map,cmd,stars,0285, ,053.145,+59.210,  0.015,  0.060,  0.155,   1.87,  -2.32,       ,    1037,  0.687,  8.350,    0.49,    5.72,   15.32,   ,        ,Simbad
map,cmd,stars,0286, ,053.163,+52.650,  0.025,  0.065,  0.130,  -2.39,  -2.43,       ,    1550,  0.750,  9.300,    0.77,    5.96,   32.46,   ,        ,Simbad
map,cmd,stars,0288,r,053.355,+36.826,  0.010,  0.050,  0.115,  -0.32,  -4.02,       ,    1800,  0.631,  8.550,    0.31,    7.49,   16.12,   ,        ,Simbad
map,cmd,stars,0289, ,053.550,+51.400,  0.015,  0.060,  0.110,   1.92,  -3.35,       ,    1800,  0.849,  8.450,    1.65,    4.83,   16.56,   ,   0.070,Simbad
map,cmd,stars,0290, ,054.900,+66.490,  0.030,  0.140,  0.235,  -1.72,  -1.22,       ,    2201,  0.799,  8.810,    0.80,   13.24,    7.51,   ,  -0.490,Simbad
map,cmd,stars,0291,r,055.185,+82.220,  0.010,  0.035,  0.080,  -1.83,   2.54,       ,    2600,  0.881,  8.148,    0.38,    8.24,    7.35,   ,        ,Simbad
map,cmd,stars,0292,r,055.095,+59.430,  0.010,  0.050,  0.100,   0.39,   0.30,       ,    2301,  1.149,  8.952,    0.78,    8.46,   12.59,irc,        ,Simbad
map,cmd,stars,0293,r,055.335,+34.655,  0.015,  0.060,  0.135,   2.29,  -4.97,       ,    1600,  0.799,  9.040,    1.85,    5.98,    4.70,   ,        ,Simbad
map,cmd,stars,0301, ,056.152,+32.150,  0.025,  0.125,  0.260,   4.33, -10.17,   16.0,     480,  1.049,  6.780,    0.44,    3.66,  104.67,   ,        ,Simbad
map,cmd,stars,0304, ,056.835,+53.902,  0.020,  0.050,  0.090,  -3.25,  -5.02,       ,    3000,  1.901,  8.900,    0.58,    7.82,   10.65,   ,        ,Simbad
map,cmd,stars,0305, ,056.505,+24.370,  0.350,  2.500,  6.200,  19.40, -46.00,    5.5,     130,  0.021,  8.150,    2.16,   16.53,   30.16,   ,  -0.036,Simbad
map,cmd,stars,0306, ,057.015,+59.070,  0.020,  0.130,  0.270,   1.20,  -1.42,   -5.8,    1350,  0.550,  8.846,    2.38,    9.99,    7.43,   ,        ,Simbad
map,cmd,stars,0307,a,057.757,+35.100,  0.300,  1.400,  3.200,   2.59,  -4.31,   23.0,     400,  0.200,  7.355,   11.78,   23.72,    6.48,ass,        ,Simbad
map,cmd,stars,0308, ,057.349,+52.640,  0.015,  0.060,  0.100,  -2.26,  -4.20,    2.0,    1300,  0.600,  6.850,    0.53,    5.34,    9.63,   ,        ,Simbad
map,cmd,stars,0311,r,058.105,+61.960,  0.020,  0.040,  0.070,   0.17,  -2.19,       ,    2900,  0.750,  8.980,    1.10,    5.42,    5.03,   ,        ,Simbad
map,cmd,stars,0313,r,058.837,+58.400,  0.010,  0.035,  0.070,  -0.51,   1.76,       ,    3971,  1.416,  6.700,    1.03,    6.19,    1.86,   ,        ,Simbad
map,cmd,stars,0314,r,058.900,+54.017,  0.020,  0.040,  0.070,  -1.49,   1.18,       ,    4000,  1.420,  8.508,    1.32,    7.90,    0.76,irc,        ,Simbad
map,cmd,stars,0315,r,059.043,+53.877,  0.013,  0.060,  0.090,   1.21,  -2.24,       ,    1742,  1.228,  8.720,    0.72,    3.79,    4.23,irc,        ,Simbad
map,cmd,stars,0317,r,059.283,+32.021,  0.015,  0.070,  0.120,   0.26,  -7.97,       ,    1685,  0.521,  9.095,    1.30,    6.34,    1.13,   ,        ,Simbad
map,cmd,stars,0319,r,059.467,-76.800,  0.020,  0.090,  0.130,   4.96,  -3.37,       ,    1023,  0.000,  9.430,    0.73,    4.53,    3.75,non,        ,Simbad
map,cmd,stars,0320,r,059.715,+53.640,  0.020,  0.080,  0.180,  -1.75,   0.21,       ,    1400,  0.949,  8.895,    1.46,    6.03,    7.50,irc,        ,Simbad
map,cmd,stars,0321, ,059.778,+51.782,  0.050,  0.185,  0.350,  -2.56,   1.26,       ,    2628,  1.249,  8.850,    2.05,   21.61,    8.18,   ,        ,Simbad
map,cmd,stars,0323, ,059.785,+57.240,  0.010,  0.030,  0.060,  -1.76,   1.36,  -32.4,    4299,  0.600,  6.350,    0.46,    7.18,    4.44,   ,        ,Simbad
map,cmd,stars,0325,a,060.195,+56.450,  0.110,  0.300,  0.660,  -1.00,  -1.76,  -27.6,    2801,  2.109,  7.105,   27.90,   39.86,    0.28,ass,        ,Simbad
map,cmd,stars,0327,r,060.577,+52.450,  0.015,  0.035,  0.065,  -4.65,  -3.83,       ,    3000,  0.899,  9.300,    1.34,    4.64,    3.85,   ,        ,Simbad
map,cmd,stars,0328,r,060.615,+51.917,  0.020,  0.060,  0.100,  -4.42,   0.61,       ,    3213,  1.291,  6.750,    2.17,    6.97,    2.79,irc,        ,Simbad
map,cmd,stars,0329, ,060.765,+41.303,  0.018,  0.075,  0.140,  -2.02,  -9.43,       ,    1705,  1.062,  9.200,    0.56,    8.48,    5.99,   ,        ,Simbad
map,cmd,stars,0331,r,060.955,+55.419,  0.013,  0.040,  0.070,  -2.47,  -2.66,       ,    7317,  1.020,  8.840,    3.69,   18.28,    0.58,   ,        ,Simbad
map,cmd,stars,0333,r,061.110,+52.645,  0.010,  0.035,  0.065,  -4.55,   1.14,  -14.4,    1300,  0.471,  8.850,    0.22,    3.24,   59.67,   ,        ,Simbad
map,cmd,stars,0335,r,061.455,+39.200,  0.010,  0.060,  0.115,  -0.98,  -5.12,       ,    1786,  0.750,  9.295,    1.14,    6.46,    1.29,   ,        ,Simbad
map,cmd,stars,0337,r,061.545,+51.910,  0.012,  0.045,  0.085,  -3.33,   2.00,       ,    1700,  0.899,  8.914,    0.53,    4.38,    6.84,   ,        ,Simbad
map,cmd,stars,0338,r,061.507,+40.168,  0.010,  0.060,  0.130,  -2.24,  -5.44,       ,    1520,  0.799,  9.320,    1.27,    7.26,    2.52,   ,        ,Simbad
map,cmd,stars,0339,r,061.650,+39.135,  0.015,  0.045,  0.095,  -1.91,  -8.49,       ,    1963,  1.353,  8.250,    0.49,    4.78,   12.95,   ,        ,Simbad
map,cmd,stars,0341,r,061.807,+51.167,  0.010,  0.045,  0.075,  -0.66,  -1.05,       ,    1818,  0.937,  8.080,    0.36,    3.57,   26.69,irc,        ,Simbad
map,cmd,stars,0343, ,061.957,+62.331,  0.050,  0.170,  0.300,   0.01,  -0.54,  -14.0,    1023,  0.625,  7.080,    0.72,    5.75,   32.42,   ,        ,Simbad
map,cmd,stars,0345,r,062.470,+26.570,  0.012,  0.050,  0.100,  -1.56,  -3.59,       ,    1900,  0.600,  9.000,    0.23,    6.72,   15.67,   ,        ,Simbad
map,cmd,stars,0346, ,062.425,+49.510,  0.025,  0.085,  0.155,  -1.08,  -3.49,  -15.1,    1400,  0.670,  8.500,    2.00,    5.48,   21.46,   ,        ,Simbad
map,cmd,stars,0347,r,062.602,+39.250,  0.012,  0.070,  0.110,  -2.63,  -7.82,       ,    1379,  0.937,  9.150,    0.35,    3.71,   17.41,   ,        ,Simbad
map,cmd,stars,0348,r,062.707,+46.868,  0.015,  0.070,  0.110,  -2.36,  -6.11,       ,    2812,  0.791,  8.225,    0.84,    6.95,    8.39,   ,        ,Simbad
map,cmd,stars,0350, ,063.094,+48.728,  0.025,  0.060,  0.130,  -2.37,  -1.78,       ,    3400,  1.020,  8.560,    1.27,   14.69,    5.96,irc,        ,Simbad
map,cmd,stars,0351,r,063.285,-70.465,  0.030,  0.120,  0.220,   1.74,   7.18,       ,    1820,  0.000,  9.500,    1.46,   10.70,    1.76,rem,        ,Simbad
map,cmd,stars,0352,n,063.637,+28.490,  0.050,  0.300,  0.550,   1.19,  -2.58,   12.3,    1306,  2.238,  8.200,   10.27,   16.74,    0.50,irc,        ,Simbad
map,cmd,stars,0353, ,063.847,+51.190,  0.050,  0.160,  0.450,   1.20,  -1.38,   -9.2,     950,  0.250,  8.550,    1.66,    8.74,   15.50,   ,        ,Simbad
map,cmd,stars,0355,r,064.207,+41.075,  0.010,  0.030,  0.070,  -3.79,  -5.59,       ,    3918,  0.729,  9.150,    1.46,    6.59,    2.23,   ,        ,Simbad
map,cmd,stars,0357, ,064.492,+26.211,  0.025,  0.080,  0.170,   2.57,  -4.97,    8.9,    2100,  0.400,  9.315,    0.93,   10.72,    2.87,   ,        ,Simbad
map,cmd,stars,0358,r,064.554,+38.145,  0.010,  0.070,  0.140,  -1.90,  -5.95,       ,    2200,  1.599,  8.690,    2.03,    7.70,    4.27,   ,        ,Simbad
map,cmd,stars,0359, ,064.657,+52.860,  0.025,  0.065,  0.130,  -2.79,   3.27,       ,    4400,  0.910,  8.600,    1.87,   20.01,    0.89,dub,        ,Simbad
map,cmd,stars,0360,r,064.672,+41.526,  0.012,  0.060,  0.115,  -0.63,  -5.07,   -8.3,    1600,  0.600,  8.915,    0.68,    4.44,    5.75,   ,        ,Simbad
map,cmd,stars,0362, ,064.740,+58.250,  0.040,  0.120,  0.220,   5.76,  -5.44,       ,    3000,  0.650,  8.982,    1.48,   18.82,    4.61,   ,        ,Simbad
map,cmd,stars,0365,n,064.938,+53.175,  0.010,  0.035,  0.075,  -2.67,   1.57,       ,    2100,  0.899,  9.250,    0.53,    5.55,    8.67,   ,        ,Simbad
map,cmd,stars,0368, ,065.115,+44.915,  0.015,  0.070,  0.165,  -1.73,  -6.53,       ,    1964,  0.666,  8.700,    0.39,    9.44,    8.74,   ,        ,Simbad
map,cmd,stars,0369, ,065.295,+50.252,  0.020,  0.070,  0.130,  -0.44,   1.46,  -10.8,     863,  0.354,  8.810,    0.50,    2.91,   17.49,   ,  -0.060,Simbad
map,cmd,stars,0371, ,065.332,+36.920,  0.015,  0.060,  0.130,  -0.95,  -3.66,       ,    2501,  1.099,  9.020,    0.92,    7.72,    5.11,non,        ,Simbad
map,cmd,stars,0372, ,065.425,+27.235,  0.020,  0.060,  0.125,   0.18,  -4.90,   20.1,    2500,  0.899,  8.300,    0.95,    9.15,    2.17,   ,        ,Simbad
map,cmd,stars,0373,r,065.617,+51.855,  0.010,  0.040,  0.100,  -1.20,   2.09,       ,    3501,  1.399,  7.900,    1.03,    8.22,    1.28,irc,        ,Simbad
map,cmd,stars,0374,r,065.872,+33.555,  0.020,  0.080,  0.100,   0.51,  -4.67,  -23.6,    4000,  0.350,  9.400,    0.84,   14.67,    1.14,   ,        ,Simbad
map,cmd,stars,0375, ,066.054,+29.715,  0.012,  0.055,  0.105,   1.10,  -4.45,       ,    2702,  0.750,  8.795,    0.77,   10.95,    2.29,   ,        ,Simbad
map,cmd,stars,0378,r,066.465,+46.095,  0.020,  0.100,  0.180,  -0.80,  -3.87,  -16.5,    1073,  0.458,  7.500,    1.59,    5.63,    5.34,irc,        ,Simbad
map,cmd,stars,0380,r,066.729,+73.380,  0.030,  0.070,  0.110,   3.49,  -1.21,       ,    2499,  0.720,  8.476,    0.52,    8.28,    6.06,   ,        ,Simbad
map,cmd,stars,0381, ,066.957,+30.945,  0.025,  0.070,  0.140,  -2.65,  -6.15,       ,    1263,  0.600,  8.680,    0.53,    5.96,   17.89,   ,        ,Simbad
map,cmd,stars,0382,n,066.805,+25.965,  0.025,  0.100,  0.200,  -0.02,  -3.84,  -24.0,    2800,  0.750,  9.100,    1.20,   21.82,    2.22,irc,        ,Simbad
map,cmd,stars,0383,r,067.416,+26.005,  0.015,  0.050,  0.090,   0.65,  -7.91,   23.0,    3000,  1.299,  8.600,    0.95,    6.34,    1.90,   ,        ,Simbad
map,cmd,stars,0384,r,067.470,+38.500,  0.020,  0.100,  0.160,  -2.04,  -7.40,       ,    1816,  0.791,  8.255,    0.51,    9.25,    8.11,   ,        ,Simbad
map,cmd,stars,0385,n,067.546,+35.279,  0.060,  0.170,  0.420,   6.42,  -7.28,       ,     730,  2.956,  6.580,    1.09,    6.54,   31.54,irc,        ,Simbad
map,cmd,stars,0388, ,067.875,+43.790,  0.035,  0.130,  0.410,  -1.67,  -1.64,    5.5,    1000,  0.200,  8.665,    6.30,   10.70,    3.80,   ,        ,Simbad
map,cmd,stars,0393,r,068.647,+21.675,  0.025,  0.063,  0.135,   3.39,  -3.16,       ,    2025,  0.521,  9.100,    1.63,    8.69,    0.88,   ,        ,Simbad
map,cmd,stars,0394, ,068.730,+45.275,  0.020,  0.055,  0.115,  -0.47,  -3.08,       ,    2600,  0.970,  7.610,    0.88,    9.04,   12.96,   ,        ,Simbad
